,BTC,ETH,USDT,BNB,SOL,USDC,XRP,DOGE,TON,ADA,SHIB,AVAX,TRX,DOT,BCH,LINK,NEAR,MATIC,LTC,ICP
2024-02-14,1017254026224.34,333813029761.01,97051724117.21,49984778696.7,51168708471.08,28009452178.73,29346596793.55,12238980366.94,7637039895.81,20466176627.03,5747251490.97,15533312280.26,11420872285.8,9794806773.12,5524503012.92,11905179076.97,3466928645.58,8568746102.08,5186748257.83,6223970730.47
2024-02-13,976299863551.89,317506577415.47,96725539411.17,48582431213.59,49245695574.8,27825257524.05,28607187065.63,11600756396.97,7500143549.03,19319641936.34,5579544088.87,14613129773.53,11180070596.86,9452492285.5,5319822609.69,11675236596.74,3342374956.9,8204482089.6,5120066404.51,5923555262.76
2024-02-12,980490999415.43,319425795479.87,96502094513.86,49042535644.32,48975434169.51,27801555316.93,28992092732.15,11779256670.93,7643045474.7,19850572876.14,5669932228.19,15099148633.9,11014699919.95,9389605228.98,5516116677.67,12030830370.28,3505710484.44,8467312468.53,5411559535.33,6087016497.64
2024-02-11,947774152969.59,301336201773.94,96368660202.02,47972272474.14,47008921890.01,27926388851.36,28675260873.43,11613346482.1,7205779059.09,19188634145.37,5537924994.27,14600531596.41,10946602988.09,9068411072.63,5430335591.86,11817711973.96,3232282437.54,8024527771.66,5307952926.71,5939543559.19
2024-02-10,937476684153.25,300577536715.13,96251867894.26,48323207474.63,47692621210.13,27955410906.4,28567737643.32,11648755826.47,7186366258.29,19543150501.16,5549591562.05,14804834774.61,10958426165.92,9208764853.63,4865012977.92,11208384131.75,3149229402.84,8158802232.47,5253523008.85,6015312718.73
2024-02-09,925184504544.07,298941592941.09,96253366254.08,48429196726.59,46732145804.68,27913858292.67,28672367762.28,11666377335.67,7209533873.83,19166780456.56,5533333944.53,13967769490.04,10902853619.2,9184077284.38,4915298085.08,10842493223.98,3094543173.07,8198523080.96,5243413940.57,5880960006.9
2024-02-08,888921474480.5,290825026391.69,96204846039.63,47685952479.85,44903265383.78,27719714788.0,28009011693.36,11421050553.39,7150269270.33,18757176184.37,5425517512.12,13018237950.74,10740221458.8,8955514003.63,4800904036.09,10703598777.52,3023488218.27,8019126621.2,5234670913.88,5588140658.69
2024-02-07,869585299010.09,291290954312.07,96164446854.11,46005506195.73,44114747715.49,27449431118.64,27968728224.74,11453273671.35,7078507530.84,17780948070.62,5339605070.76,12963491846.71,10881071775.91,8858235580.08,4722481385.4,11069726442.79,2959275452.86,8010865125.4,5085546656.07,5634881486.19
2024-02-06,845338495831.28,285099852996.84,96234762581.47,45269119786.82,42251383320.5,27320805279.32,27498622161.64,11217996154.11,7083189602.47,17661877179.54,5223750514.65,12544909224.13,10651040115.87,8683377173.69,4617815956.66,10742762717.71,2822129303.28,7744154805.0,5065614646.18,5554849244.57
2024-02-05,836936067591.3,276287885418.01,96115397031.32,44991585915.17,41679149743.02,27035606163.48,27558010857.83,11181709205.63,7089487308.29,17480369291.78,5239863673.22,12670297054.54,10476222414.04,8580231918.86,4622589095.89,11232139210.34,2834909013.86,7489858819.17,5015563473.31,5602787108.56
2024-02-04,835421763160.27,275163535441.69,96204353027.08,45571898678.88,41636501944.27,27107305249.57,27397092102.13,11183258260.32,7084246114.7,17512841088.63,5241800820.52,12793696501.35,10431592563.95,8504413611.74,4618189168.03,10671164548.86,2842169844.68,7437912184.71,4964268448.81,5826523685.96
2024-02-03,843398823395.77,275941768998.25,96213017582.0,44824587712.1,42684724572.66,27069983083.7,28249064026.29,11241254601.73,7058010048.05,18170918700.75,5365664977.05,13186767048.38,10328749041.21,8711294647.79,4724562161.42,10369314838.59,2904693320.54,7539284065.8,5105350100.61,5830560685.9
2024-02-02,847154029604.95,277384742647.45,96194264652.17,45036725198.18,43789388703.93,27006885893.52,27784909545.71,11323333865.4,7073833166.83,18207955926.73,5340435066.36,13477098503.06,10246693885.05,8842113389.17,4637016131.12,10390927217.64,2990255967.91,7672669023.58,5043306989.3,5817477159.65
2024-02-01,844943939979.73,276879517241.74,96212836047.24,44890350788.33,42658921528.67,26786229584.02,27537063982.46,11335628977.62,7184386352.68,17960519206.99,5318394341.7,12418528238.98,10184641593.51,8722376894.18,4644771139.28,9762369956.36,2942824250.07,7795080850.01,5006968365.68,5341135149.17
2024-01-31,835231465697.41,274322642274.31,96055701456.47,44916598424.97,42279995731.26,26871995262.28,27360857439.91,11254141061.6,7145805780.83,17649982437.41,5271627432.88,12173225139.45,9892135620.56,8479634596.21,4598218854.75,8747948422.16,2835212469.58,7558268307.36,4950111556.05,5245427217.8
2024-01-30,842451754278.67,281768999229.49,96055701456.47,45980176033.75,44190898509.94,26614029261.07,27768959277.84,11390173826.2,7201283182.92,18213522960.98,5331803902.69,12900465472.54,9875905932.15,8714087521.28,4659467542.52,8787011086.97,3023176990.2,7681449945.91,5006157408.96,5367689442.91
2024-01-29,848995300207.95,278470139341.08,96048487514.88,46465549964.69,44219659597.08,26331815134.15,29095282547.02,11612815175.09,7308792023.98,18605853700.02,5421287514.55,13241325661.25,9964674665.86,8990689819.58,4736052460.52,8514827741.43,3021190694.97,7809059146.89,5075657549.03,5738224628.12
2024-01-28,824387868796.11,271274175520.41,96036883956.2,45608331824.54,41577492468.44,26142770904.91,28497334190.2,11257969693.43,7302683201.63,17344673720.32,5306732599.14,12770750668.96,9891341343.75,8705153512.12,4649546906.97,8247426790.78,2894331353.74,7579632207.02,5071297245.6,5627186676.83
2024-01-27,826001135532.44,272555235893.58,96041294640.06,45735373451.78,40808775857.36,26114535399.63,28832614070.94,11446780566.56,7209870095.45,17222568086.23,5380695163.25,12208452359.42,9914663825.96,8487629525.01,4784573220.67,8146722694.41,2922928327.32,7567637533.8,5047843317.16,5808271071.72
2024-01-26,820011355201.19,272471979597.85,95555162096.2,45210976366.36,40051732062.32,26062751000.83,28937491481.61,11411268425.36,7199076411.14,17186222412.87,5331100310.58,11846717154.85,10096360259.27,8523696033.17,4749411906.85,8064482921.98,2935940164.77,7289083238.65,4969705620.54,5542937117.29
2024-01-25,783046781497.74,266524737082.1,95527072737.68,43655920880.29,37645386638.01,25929581931.48,27927086874.37,11129050612.8,7057978082.62,16519929597.58,5221533577.47,11186329770.59,9881543815.15,8182734467.8,4646689076.81,7815755886.64,2710440488.94,7039421719.14,4855663315.96,5089541014.77
2024-01-24,785809931670.85,268427474609.75,95551729726.87,43831270559.58,38434388688.28,25817370119.67,28147391586.28,11282684635.99,7324761363.09,16866543627.3,5242455596.27,11451976079.95,9586051886.76,8213330545.01,4638482542.32,8086979306.17,2694405302.25,7095617209.84,4902926484.37,5269935321.46
2024-01-23,781234029910.6,269281864601.08,94855463507.17,44620013290.62,36503053042.26,25669563505.1,28133751731.49,11158496471.44,7328368048.17,16880836251.09,5199964630.79,11221228961.72,9449097059.19,8241442217.45,4504113048.71,8109445799.6,2661850913.86,6966454543.89,4851503060.48,4778218008.88
2024-01-22,774565393660.75,277710357859.37,94821920821.94,45677646345.34,36210732592.34,25642739362.8,28621648560.22,11469695473.59,7326167882.06,16941163029.55,5251810275.66,10814470779.77,9627189297.65,8046287698.33,4611263552.35,8262984638.01,2656568933.56,7173726040.61,4987577441.06,4768368462.79
2024-01-21,814488966035.62,294903756221.33,94876100829.9,47604137774.6,39339877376.47,25774773289.0,29675585018.2,12172700904.99,7681467730.89,17812257410.38,5503562455.58,11911019491.49,9601507423.12,8646413149.33,4648517510.07,8743633505.04,2933899132.49,7526187448.25,5306933566.96,5045416542.88
2024-01-20,816801167080.27,296782924448.38,94998058680.91,47401042785.15,40074327320.01,25728181102.7,30056761623.09,12544763423.77,7845569541.92,18233577033.07,5713898621.37,12033964224.52,9692873803.31,8760098658.41,4686874656.13,8943242729.03,2973252820.92,7553054048.26,5284244825.55,5208988794.74
2024-01-19,815839646533.36,299180637171.27,94982666728.79,47003289921.35,40428014064.37,25461513822.73,29574767781.18,11208873225.56,7612228001.55,17812696639.34,5474833170.34,11973239108.51,9733634321.65,8726610813.93,4638420685.0,9113066810.06,3016499148.67,7320963630.44,5275555247.02,5107245352.61
2024-01-18,808819115627.1,296481971609.36,95089347736.8,46852665381.37,40791006370.9,25624196499.76,29990557672.13,11129465467.53,7709755402.48,17765701554.03,5420128930.56,12295069641.88,9524662934.81,8966662397.28,4657708879.52,8322660491.0,3088181727.38,7549081186.49,5038760220.71,5229427088.89
2024-01-17,837804850463.55,303858773520.86,95107521924.41,46223482499.9,44173861651.09,25666081193.38,30863554024.34,11487767052.9,7877562012.22,18654261955.11,5607568108.72,13202296818.24,9554092216.83,9477256794.76,4787471745.06,8936392532.58,3315168712.3,7747148631.98,5141776325.05,5524948493.84
2024-01-16,845855247845.2,310990707686.45,95109222018.49,47816472390.33,42242678606.96,25435131546.59,31254813317.81,11601436843.82,8342747286.45,18960338223.02,5693763905.64,13049531537.18,9534322006.09,9499400590.06,4926673404.18,8670206292.7,3250722250.85,8082103394.3,5148106446.12,5774579241.62
2024-01-15,833216754804.02,301817746260.66,94984542722.55,48171627758.07,40884383289.93,25478813033.52,31253363302.57,11573968822.96,8433630725.92,18694357164.65,5633902246.31,13076311191.3,9593278070.16,9887367168.0,4911932365.33,8632320822.4,3318971428.86,8079941847.87,5131633571.7,5871599069.14
2024-01-14,819159863482.62,297118235336.26,94962362320.48,45363002747.31,40716891332.77,25486391647.5,31270312553.37,11409264761.12,7879311304.03,18616041015.97,5637517429.47,12956586116.49,9808109455.85,9399165736.98,4825092777.41,8406227760.16,3322500721.63,8012818660.8,5172912275.92,5744499536.57
2024-01-13,839627405357.25,309658639357.88,95008548078.08,45844809827.09,41407829286.0,25481679451.57,31207656875.35,11542908765.05,7295715114.72,19440614046.91,5828008735.65,13364443126.83,10072616099.34,10072904241.78,4986102282.72,8160208099.02,3416939281.9,8433431900.02,5333578315.72,5879139666.33
2024-01-12,839796421013.38,303393130318.03,94993309598.5,44995868080.47,39640966832.35,25379148226.15,30948299305.8,11416783372.9,7339067540.67,19367726306.18,5671077856.38,13151813258.41,9435486074.28,9871260357.63,5088535446.75,8029698392.22,3465212508.06,8264183010.54,5400914435.68,5571824998.54
2024-01-11,908639958360.69,314832271105.49,94642451842.68,46826983267.54,43180158130.69,25249499861.86,32673767000.24,12068685980.68,7706879434.38,20600793178.51,5986617680.01,14462076107.62,9374818296.03,10349653529.58,5423103114.94,8540068344.95,3636986016.23,8867804013.01,5332788376.75,5955230540.5
2024-01-10,913669280076.61,310327971097.28,94362208344.75,46280254081.69,44063260014.84,25242165938.05,32525669709.76,11827559241.59,7819561562.67,20051226919.84,5875956818.63,14104864744.13,9293045322.63,10094366348.06,4985689275.92,8539576090.77,3608409417.26,8586128120.86,5177363779.48,6328386574.58
2024-01-09,904067321453.05,281810605623.02,94106796182.17,45655233172.83,42936802212.18,25229069270.93,30717428429.98,11301873911.79,7560873339.65,18099604151.16,5679434749.19,12719694094.58,9071167644.67,9011279090.64,4807985896.49,7786364715.42,3241074904.94,7708011832.17,4959252307.29,5785716027.92
2024-01-08,920302445948.27,280393647671.16,93680735570.65,46189890296.34,42237863322.44,25330732049.29,31329451310.68,11601189017.2,7861064136.7,19138176372.84,5644449271.13,13227904102.56,9205827845.05,9463137183.7,4978529923.18,8042587619.69,3431718055.16,8057762869.05,5022493326.38,6233046162.5
2024-01-07,860951836726.3,267155209385.25,93612632116.04,45945745811.36,38549501330.29,25384180608.91,29910096169.14,11151707494.12,7645517159.01,17481939718.42,5312986857.29,12327992435.22,9084136731.2,8723984272.55,4552245288.19,7465002354.37,3223410136.74,7657181541.1,4759376586.56,5121268878.92
2024-01-06,861821994190.94,269408524949.53,93403529389.83,46689680898.82,40477077058.89,25399267724.73,30819279073.88,11498412596.3,7477771572.69,18505353051.83,5660211233.96,12692665703.42,9174435995.5,9029067857.31,4628773433.48,7628663535.6,3497056683.74,7920128920.11,4864227075.83,5469500284.07
2024-01-05,865182724165.6,272655618350.6,92889690454.4,48154433470.45,43103713121.13,25348955833.86,31251562527.66,11797938474.1,7211663797.23,19147092652.39,5793257396.56,13355428801.13,9222812097.27,9414691956.37,4697188489.18,7990389798.12,3562448490.67,8147604467.01,4889558285.82,6045666346.36
2024-01-04,865482457123.12,272702497877.09,92535066036.56,49087346605.12,45207060498.53,25132460067.34,31837800582.18,11990244372.02,7506213348.31,20183163868.53,5898442245.97,14197884192.24,9455273521.26,9962925705.31,4696668343.93,8268137657.1,3938039798.02,8448049076.18,4924162070.41,6307022258.03
2024-01-03,839345928378.25,265701513400.92,92108445356.97,48034867755.64,42397055220.06,24916102582.69,31532229589.65,11691528934.74,7654554957.96,19711309023.87,5633525118.31,13481321921.59,9433005413.93,9695374189.91,4586520271.42,8038931359.51,3793468528.19,8180229373.83,4835824226.59,6523021128.66
2024-01-02,880631637169.92,283136372945.06,91756515399.68,47343608597.98,45844632122.14,24785109948.92,33847840411.96,12995866437.63,7902481851.21,21420259296.27,6221638015.44,14891618881.47,9569615786.49,10629011024.36,5037263530.53,8615402260.84,3941353181.98,9265891044.96,5404465085.78,6338828372.15
2024-01-01,865106026911.1,282509699544.44,91739542215.54,47693236942.18,47090921460.2,24546920962.79,34103276615.25,13111468130.23,8075672345.58,22037177200.28,6296723415.49,15300673675.52,9521523025.38,11144036783.2,5226247275.63,8825892482.89,3816929596.63,9704820305.43,5533602216.63,5887640396.34
2023-12-31,827811209384.42,274194287336.36,91674848734.73,47394056692.15,43576016359.84,24519751149.22,33283785350.86,12746626943.45,7983164500.3,21014927331.0,6093268684.86,14086866595.76,9509555130.58,10345695545.12,5081824196.35,8490892164.74,3669910101.73,9274427076.58,5390137464.63,6049892647.01
2023-12-30,825646829609.94,275466693584.38,91714537124.45,48111696912.11,43721923849.37,24668758703.07,33657389992.59,12841822730.74,8225899282.52,21289321690.1,6166693470.03,14397140192.45,9360891691.9,10565590741.73,5313743489.16,8631283769.96,3690130858.34,9107010305.51,5427985179.96,5601253593.49
2023-12-29,824484176968.87,276503646225.68,91566607421.96,47613087707.67,45626554052.31,24772800076.85,33741742043.2,12967313745.95,7863062105.55,21516752443.17,6142581917.68,14695189392.93,9335198916.69,10463865158.14,4988311097.57,8824822949.1,3635439437.98,9300772981.55,5434472924.43,4263742833.9
2023-12-28,834791614273.2,282139260027.87,91563371881.32,49087652755.3,43773566954.27,24893603180.18,34369375979.81,13086647553.16,7568999257.22,21830107162.62,6261798926.69,14583902831.54,9328150982.21,10659100319.29,5144555137.82,9118761730.32,3790020260.35,9587876668.2,5679853563.28,4447348433.61
2023-12-27,850720785457.95,285887329802.57,91407179437.76,49099623482.72,45817869730.12,24817116201.08,34361654928.63,13326657009.76,7468411630.07,22399847668.2,6420866496.15,15498575283.28,9311931325.42,10975104850.71,5175394320.55,9471404285.4,4108541171.19,9933859813.44,5615021924.18,4185513195.87
2023-12-26,832620130497.96,268186204200.48,91347350491.7,45158086089.98,48313950137.9,24735701795.8,33648380746.53,13008965711.84,7527874596.21,21525273959.84,6234631166.04,16235000703.37,9105944822.44,11118276734.24,4491069238.22,8573136074.05,4327485584.39,9702661011.04,5414871272.1,4195263330.16
2023-12-25,853982087896.47,273125381791.39,91312133557.63,40513321133.98,51786611386.75,25061070922.01,34944225691.9,13448088299.95,7729515485.98,22122138331.61,6489861728.71,17666646802.53,9359662708.82,12199257463.24,4604542039.33,8867128925.66,4275319880.17,8714072402.44,5349803181.1,4331746011.27
2023-12-24,842253948410.3,272299442735.23,91341148108.22,40155937691.47,48084460234.67,25109287881.52,33169837560.97,13083212776.99,7509479819.99,20996828613.07,6287208800.67,17435295345.76,9400637852.19,10895489897.12,4491029029.45,8697796154.36,3829396294.84,8131777510.7,5268036207.12,4427358644.64
2023-12-23,856371815373.69,277509810111.47,91261556639.51,41168368315.64,45992080618.39,25075032029.71,33531408996.99,13319307693.84,7721135920.87,21722490281.67,6527087858.06,17565546880.21,9435239127.38,10506952741.2,4569868257.14,8911977641.98,3913484878.38,8210102573.07,5368843143.99,4306128157.62
2023-12-22,861384314118.89,279613363296.36,91156452575.89,41166222838.98,41880257527.77,25018798026.73,33812375289.58,13550916165.55,7716174735.13,22064252637.44,6433761121.82,16607008221.09,9290229899.43,10035159257.73,4677295128.14,8804023279.58,3378902343.49,8376151216.49,5456568131.97,4234412765.66
2023-12-21,858819785954.74,269163758201.48,91038601132.17,41146568967.52,40107699034.92,24827201735.41,33694648321.07,13521973996.2,7750803849.97,22501974034.39,6153279960.54,16797310371.93,9250330886.22,10525207497.04,4568450654.05,8684289993.63,3536178122.27,7808737020.35,5248675098.68,4153725873.59
2023-12-20,854532316613.74,264648783324.39,90933498125.42,39456867752.33,35163692628.75,24877977121.58,33338679639.92,13010124617.28,7668849162.89,20829819831.86,6029728588.43,15875159971.85,9076775966.54,8736334467.57,4497120731.33,8081234809.4,2852774838.08,7406377696.58,5165621395.74,4010540988.8
2023-12-19,827447113190.4,261766972878.51,90907880986.16,38323734600.98,31228131991.34,24757013170.41,32698009058.98,12849575503.23,7581161882.97,20377677991.32,5971347441.95,14562234758.87,8889891086.67,8448367922.67,4411526947.82,8007707543.35,2447654860.29,7307504345.66,5225326580.48,4219804423.13
2023-12-18,834312073585.64,266511575365.26,90890517572.28,36611344684.59,31799840320.44,24628046912.65,33080058350.4,13095681876.98,7291258438.78,21238895646.57,6139137771.25,15018890983.91,8920600465.97,9039364048.44,4464970968.07,8320234561.36,2295110813.23,7641050694.63,5239046549.62,4423260888.01
2023-12-17,809628537784.36,264016381493.87,90901370153.06,36301917045.79,30369699317.36,24622363957.71,32966004671.84,13245499229.75,7432304073.05,20506770291.77,6079373050.4,14876184618.33,9027474631.56,8579484668.62,4425697856.35,7965272145.13,2279957216.55,7818908652.25,5270784822.55,4779212345.84
2023-12-16,826722808111.63,267682867413.04,90838162279.3,37066943392.1,31418622371.22,24662719388.88,33474560471.58,13807394436.03,7650049810.02,21471323958.16,6865880131.94,15399764397.96,9084927049.41,9312136380.93,4497418534.04,8134143767.39,2393154548.01,8114792667.69,5337004533.08,4511336252.33
2023-12-15,820610949396.45,266779027212.87,90831534821.98,37150041523.08,30946209748.6,24497142357.39,33240038978.39,13229748596.65,7423104060.75,21250865988.55,5659707593.79,14575616105.73,8980054374.35,8894587623.14,4445015790.36,8095624745.19,2200067321.34,8015668033.63,5249692077.63,3244751901.82
2023-12-14,841983433932.16,278473738462.9,90673093192.92,38461171468.4,32331670085.39,24465992851.16,34154893743.4,13975347363.14,7608069588.87,22734984087.4,5939010754.36,14393394787.18,9372065453.38,9450219756.53,4648071666.65,8571651397.39,2335205623.65,8441098388.91,5397987203.68,2867436730.84
2023-12-13,839333709178.59,271756571284.98,90671061823.13,38291637611.41,30246516215.66,24215928495.35,33911498908.27,13714235885.44,7617378763.81,23501499023.3,5777578334.3,14284085844.42,9224083202.35,9559277391.99,4611471339.78,8229569267.6,2338102826.81,8474968890.45,5415081445.09,2826916163.83
2023-12-12,811106735270.16,264715811519.07,90615272066.88,38605954482.81,29225637724.22,24064021764.49,33429314858.18,13344189098.83,7271437122.49,20363091568.44,5653776765.35,13690884486.72,9165177015.08,8945594470.61,4544382761.13,8086190015.18,2312842501.77,8460301620.94,5356744557.72,2489775625.46
